BOROBOX,BOX_TYPE,LOCATION,ZIP,BOROUGH,COMMUNITYDISTICT,CITYCOUNCIL,LATITUDE,LONGITUDE,Location Point,total_diff
X3468,ERS,ADEE AVE & OLINVILLE AVE,10467.0,Bronx,BX12,15.0,40.86968361,-73.86822921,POINT (-73.86822921 40.86968361),11422.755315089733
Q5270,ERS,109 AVE & 120 ST,11419.0,Queens,QN10,28.0,40.68250274,-73.82130359,POINT (-73.82130359 40.68250274),8492.337206306085
X2965,ERS,JEROME AVE & MOUNT HOPE PL,10453.0,Bronx,BX05,14.0,40.8494181,-73.91112232,POINT (-73.91112232 40.8494181),9254.506355703608
M1262,ERS,3 AVE & E 100 ST,10029.0,Manhattan,MN11,5.0,40.78775317,-73.94746094,POINT (-73.94746094 40.78775317),6743.712160033793
M1483,ERS,1 AVE & E 126 ST,10035.0,Manhattan,MN11,8.0,40.80248977,-73.93089359,POINT (-73.93089359 40.80248977),7060.054493633935
B0628,ERS,VANDERBILT AVE & DEKALB AVE,11205.0,Brooklyn,BK02,35.0,40.68946752,-73.96910363,POINT (-73.96910363 40.68946752),5889.837562718693
Q1401,BARS,CRONSTON AVE & BEACH 124 ST,11694.0,Queens,QN14,32.0,40.58113253,-73.84592173,POINT (-73.84592173 40.58113253),11425.654603267072
M1151,ERS,BROADWAY & W 84 ST,10024.0,Manhattan,MN07,6.0,40.78704606,-73.97758535,POINT (-73.97758535 40.78704606),7526.258194918092
X3722,ERS,BROADWAY & W 230 ST,10463.0,Bronx,BX08,11.0,40.87691333,-73.90657623,POINT (-73.90657623 40.87691333),10702.524777984063
B1816,ERS,ETNA AVE & RICHMOND ST,11208.0,Brooklyn,BK05,37.0,40.68582132,-73.87737336,POINT (-73.87737336 40.68582132),6404.144192331128
Q5436,BARS,110 AVE & SPRINGFIELD BLVD,11429.0,Queens,QN13,27.0,40.70838463,-73.73861196,POINT (-73.73861196 40.70838463),12113.123363960422
B1311,ERS,8 AVE & 16 ST,11215.0,Brooklyn,BK07,39.0,40.66153948,-73.98273252,POINT (-73.98273252 40.66153948),6945.521750159401
R1876,ERS,ADAMS AVE & NORTH RAILROAD AVE,10306.0,Staten Island,SI02,50.0,40.5832691,-74.1041134,POINT (-74.1041134 40.5832691),15908.649228851813
R1223,BARS,SAND LA & OLYMPIA BLVD,10305.0,Staten Island,SI02,50.0,40.59278577,-74.06831811,POINT (-74.06831811 40.59278577),13723.353357459426
X3785,ERS,ARLINGTON AVE & W 246 ST,10471.0,Bronx,BX08,11.0,40.89263163,-73.90990306,POINT (-73.90990306 40.89263163),11419.770172579683
B0455,ERS,COURT ST & MONTAGUE ST,11201.0,Brooklyn,BK02,33.0,40.69373505,-73.99044693,POINT (-73.99044693 40.69373505),6608.930207080425
M1019,ERS,1 AVE & E 70 ST,10021.0,Manhattan,MN08,5.0,40.76649344,-73.95695607,POINT (-73.95695607 40.76649344),6363.511674864105
Q1095,BARS,MOTT AVE & MCBRIDE ST,11691.0,Queens,QN14,31.0,40.60573893,-73.757706,POINT (-73.757706 40.60573893),14060.806746004693
M1340,ERS,RIVERSIDE DR & W 111 ST,10025.0,Manhattan,MN09,7.0,40.80545283,-73.96772277,POINT (-73.96772277 40.80545283),7733.730558677536
X4903,ERS,UNIVERSITY AVE & W KINGSBRIDGE RD,10468.0,Bronx,BX07,14.0,40.86828265,-73.90106211,POINT (-73.90106211 40.86828265),10401.914028331768
R0026,BARS,JERSEY ST 500' S OF RICHMOND TERR,10301.0,Staten Island,SI01,49.0,40.64536605,-74.08785112,POINT (-74.08785112 40.64536605),12425.620967411547
Q9509,ERS,WOODHAVEN BLVD & 65 AVE,11374.0,Queens,QN05,29.0,40.71997671,-73.86523871,POINT (-73.86523871 40.71997671),6799.144388092722
R1494,BARS,SEA VIEW AVE & HYLAN BLVD,10305.0,Staten Island,SI02,50.0,40.58663049,-74.09220985,POINT (-74.09220985 40.58663049),15166.638793057537
X3085,ERS,DORSEY & SEDDON STS,10461.0,Bronx,BX10,13.0,40.84069738,-73.84906246,POINT (-73.84906246 40.84069738),10700.48571333476
R4852,ERS,YETMAN AVE & HYLAN BLVD,10307.0,Staten Island,SI03,51.0,40.50483163,-74.24163828,POINT (-74.24163828 40.50483163),26671.618936295083
X2658,ERS,SOLON PL & HAVEMEYER AVE,10473.0,Bronx,BX09,18.0,40.82025032,-73.84504791,POINT (-73.84504791 40.82025032),9930.086493972647
B1984,ERS,WILLIAMS AVE 600' S OF STANLEY AVE,11236.0,Brooklyn,BK18,42.0,40.65301502,-73.89428989,POINT (-73.89428989 40.65301502),6767.695563170859
Q4554,ERS,LEAVITT ST & 137 ST,11354.0,Queens,QN07,20.0,40.76568772,-73.82912909,POINT (-73.82912909 40.76568772),8892.45157827179
R4882,ERS,MASSACHUSETTS AVE 500' N OF HYLAN BLVD,10307.0,Staten Island,SI03,51.0,40.50436703,-74.25089386,POINT (-74.25089386 40.50436703),27159.794961348627
Q5373,BARS,LINDEN BLVD & 176 ST,11434.0,Queens,QN12,27.0,40.69290356,-73.77360351,POINT (-73.77360351 40.69290356),10444.41881970915
R1772,BARS,BUCHANAN AVE & HAROLD ST,10314.0,Staten Island,SI02,49.0,40.60126175,-74.13311765,POINT (-74.13311765 40.60126175),16494.44033068331
M0529,ERS,GREENWICH AVE & BANK ST,10014.0,Manhattan,MN02,3.0,40.73716857,-74.00146275,POINT (-74.00146275 40.73716857),7381.584898300273
M0256,ERS,NORFOLK ST & GRAND ST,10002.0,Manhattan,MN03,1.0,40.7164457,-73.98836626,POINT (-73.98836626 40.7164457),6571.20582743791
Q7109,BARS,MASPETH AVE & PAGE PL,11378.0,Queens,QN05,30.0,40.72200551,-73.91655468,POINT (-73.91655468 40.72200551),5450.000766664872
R1108,ERS,LISK AVE & SOUTH AVE,10303.0,Staten Island,SI01,49.0,40.6231246,-74.16759586,POINT (-74.16759586 40.6231246),17250.988862739676
Q7361,BARS,38 AVE & 27 ST,11101.0,Queens,QN01,26.0,40.75539132,-73.93503981,POINT (-73.93503981 40.75539132),5809.367177950026
Q7817,BARS,ROOSEVELT AVE & 62 ST,11377.0,Queens,QN02,26.0,40.74573086,-73.90211693,POINT (-73.90211693 40.74573086),6063.405900147037
R0374,ERS,BROADWAY & MARKHAM RD,10310.0,Staten Island,SI01,49.0,40.63889764,-74.11768776,POINT (-74.11768776 40.63889764),14132.785842895679
B3185,ERS,AVENUE L & E 72 ST,11234.0,Brooklyn,BK18,46.0,40.62637184,-73.91449727,POINT (-73.91449727 40.62637184),7363.775909268168
Q9181,ERS,64 AVE & 102 ST,11375.0,Queens,QN06,29.0,40.73175437,-73.85358841,POINT (-73.85358841 40.73175437),7354.5566894305875
B3995,BARS,AVENUE S & COLEMAN ST,11234.0,Brooklyn,BK18,46.0,40.61207456,-73.92774665,POINT (-73.92774665 40.61207456),7836.167878799042
B1489,ERS,10 AVE & 40 ST,11219.0,Brooklyn,BK12,39.0,40.64406012,-73.99348583,POINT (-73.99348583 40.64406012),7998.508778010724
Q6781,BARS,80 AVE & 265 ST,11004.0,Queens,QN13,23.0,40.74584553,-73.70653275,POINT (-73.70653275 40.74584553),14149.88928874237
B1010,ERS,PLAZA ST & BUTLER PL,11238.0,Brooklyn,BK08,35.0,40.67471278,-73.96899919,POINT (-73.96899919 40.67471278),6126.930420648623
R3856,BARS,ARMSTRONG AVE & OCEANVIEW PL,10308.0,Staten Island,SI03,51.0,40.54112902,-74.15404903,POINT (-74.15404903 40.54112902),20460.346087131667
X2954,ERS,BATHGATE AVE & E 176 ST,10457.0,Bronx,BX06,15.0,40.84564214,-73.8977025,POINT (-73.8977025 40.84564214),9385.018462072154
R0493,BARS,TOMPKINS AVE & CLIFTON AVE,10305.0,Staten Island,SI01,49.0,40.61272606,-74.07141153,POINT (-74.07141153 40.61272606),12985.489587561146
Q3188,BARS,S/S QUEENS BLVD & 82 RD,11415.0,Queens,QN09,29.0,40.71227625,-73.82661953,POINT (-73.82661953 40.71227625),8167.278103053255
Q4977,ERS,57 AVE & VAN HORN ST,11373.0,Queens,QN04,25.0,40.73239605,-73.87643249,POINT (-73.87643249 40.73239605),6580.247176806652
M1497,ERS,W 127 ST & LENOX AVE/MALCOLM X BLVD,10027.0,Manhattan,MN10,9.0,40.80907023,-73.94453779,POINT (-73.94453779 40.80907023),7322.4505291018195
R4229,ERS,WOODS OF ARDEN RD & BATHGATE ST,10312.0,Staten Island,SI03,51.0,40.53106685,-74.15908527,POINT (-74.15908527 40.53106685),21214.78281967761
B1062,ERS,ROGERS AVE & UNION ST,11225.0,Brooklyn,BK09,35.0,40.66911459,-73.95335278,POINT (-73.95335278 40.66911459),5844.617338514536
B4075,ERS,VANDALIA AVE & BETHEL LOOP,11239.0,Brooklyn,BK05,42.0,40.65180396,-73.88244151,POINT (-73.88244151 40.65180396),7139.419858150025
Q9910,BARS,OAK AVE & 164 ST,11358.0,Queens,QN07,20.0,40.74976515,-73.80287667,POINT (-73.80287667 40.74976515),9613.614952474383
M1622,ERS,BROADWAY & W 145 ST,10031.0,Manhattan,MN09,7.0,40.82642864,-73.95044994,POINT (-73.95044994 40.82642864),8119.066043353047
Q7580,BARS,20 AVE & 29 ST,11105.0,Queens,QN01,22.0,40.78043103,-73.90729372,POINT (-73.90729372 40.78043103),6748.06465199077
R2233,BARS,ROMA AVE & NEW DORP LA,10306.0,Staten Island,SI02,50.0,40.56564349,-74.10002281,POINT (-74.10002281 40.56564349),16577.107683074657
M0654,ERS,8 AVE & W 27 ST,10001.0,Manhattan,MN05,3.0,40.74782273,-73.99664704,POINT (-73.99664704 40.74782273),7328.460483480659
M1049,ERS,3 AVE & E 74 ST,10021.0,Manhattan,MN08,4.0,40.77106427,-73.95964441,POINT (-73.95964441 40.77106427),6548.452862526292
B0433,ERS,JOHNSON ST & LAWRENCE ST,11201.0,Brooklyn,BK02,33.0,40.69492406,-73.986169,POINT (-73.986169 40.69492406),6429.578289325071
B0792,ERS,LEWIS AVE & LEXINGTON AVE,11221.0,Brooklyn,BK03,36.0,40.689354,-73.9363203,POINT (-73.9363203 40.689354),5251.950187488553
M1307,ERS,5 AVE & E 106 ST,83.0,Manhattan,MN11,6.0,40.79428503,-73.95111102,POINT (-73.95111102 40.79428503),6987.1312443688075
B1239,ERS,DEAN ST & 4 AVE,11217.0,Brooklyn,BK06,33.0,40.68312884,-73.97918391,POINT (-73.97918391 40.68312884),6295.487088675927
B0311,ERS,WYTHE AVENUE S OF CLYMER ST,11211.0,Brooklyn,BK01,33.0,40.70420946,-73.96550334,POINT (-73.96550334 40.70420946),5716.486248678868
R3665,ERS,WAINWRIGHT AVE & READING AVE,10312.0,Staten Island,SI03,51.0,40.55529524,-74.17079415,POINT (-74.17079415 40.55529524),20583.039913372
Q6763,BARS,HILLSIDE AVE & 260 ST,,Queens,QN13,23.0,40.73733382,-73.70831903,POINT (-73.70831903 40.73733382),13932.203833181708
Q6026,BARS,LITTLE NECK PWAY & 252 ST,11426.0,Queens,QN13,23.0,40.75189482,-73.72124305,POINT (-73.72124305 40.75189482),13518.912765158562
Q3642,BARS,47 AVE & AUBURNDALE LA,11358.0,Queens,QN07,20.0,40.75052127,-73.7948269,POINT (-73.7948269 40.75052127),9974.278042319227
Q4979,BARS,64 AVE & 174 ST,11365.0,Queens,QN08,24.0,40.73802907,-73.79489193,POINT (-73.79489193 40.73802907),9771.264851158538
R1734,ERS,MARTIN AVE & WESTWOOD AVE,10314.0,Staten Island,SI02,50.0,40.60568317,-74.13975632,POINT (-74.13975632 40.60568317),16626.635980111056
Q7522,BARS,26 AVE & 9 ST,11102.0,Queens,QN01,22.0,40.77546819,-73.93026438,POINT (-73.93026438 40.77546819),6320.410904176998
B3304,ERS,SHEEPSHEAD BAY RD & E 16 ST,11235.0,Brooklyn,BK15,48.0,40.58719508,-73.95325196,POINT (-73.95325196 40.58719508),9142.0485902673
Q6954,BARS,29 AVE & 160 ST,11358.0,Queens,QN07,19.0,40.77108605,-73.80441774,POINT (-73.80441774 40.77108605),10033.864032222004
M0480,ERS,IRVING PL & E 17 ST,10003.0,Manhattan,MN06,2.0,40.73587893,-73.98738718,POINT (-73.98738718 40.73587893),6758.868635518505
Q7808,BARS,37 AVE & 58 ST,11377.0,Queens,QN02,26.0,40.75016151,-73.9043343,POINT (-73.9043343 40.75016151),6087.614425202146
R0956,BARS,LAKE AVE & RAILROAD CROSSING,10303.0,Staten Island,SI01,49.0,40.63396355,-74.15099378,POINT (-74.15099378 40.63396355),15973.615179871515
X4138,ERS,CALHOUN AVE & CROSS BX XWAY E/B SR,10465.0,Bronx,BX10,13.0,40.82336032,-73.8222056,POINT (-73.8222056 40.82336032),10938.833077199379
B2235,ERS,DITMAS AVE & E 87 ST,11236.0,Brooklyn,BK17,45.0,40.64668354,-73.91693684,POINT (-73.91693684 40.64668354),6509.862838911594
R0346,ERS,BEMENT AVE & RICHMOND TERRACE,10310.0,Staten Island,SI01,49.0,40.64289131,-74.11385261,POINT (-74.11385261 40.64289131),13788.568589240322
B1047,ERS,BROOKLYN AVE & FENIMORE ST,11203.0,Brooklyn,BK09,40.0,40.65901046,-73.94525998,POINT (-73.94525998 40.65901046),6008.237047009487
B2128,ERS,AVENUE D & E 104 ST,11236.0,Brooklyn,BK18,42.0,40.65279398,-73.90296011,POINT (-73.90296011 40.65279398),6558.4851226506535
X2138,ERS,3 AVE & E 137 ST,10451.0,Bronx,BX01,8.0,40.81048605,-73.92801376,POINT (-73.92801376 40.81048605),7334.724002600841
M0942,ERS,5 AVE & 60 ST,83.0,Manhattan,,6.0,40.76489773,-73.97255352,POINT (-73.97255352 40.76489773),6775.9538604512945
Q5607,BARS,88 RD & 247 ST,11426.0,Queens,QN13,23.0,40.72866627,-73.72091197,POINT (-73.72091197 40.72866627),13184.10965098348
Q1346,ERS,SHORE FRONT PWAY & BEACH 94 ST,11693.0,Queens,QN14,32.0,40.58403754,-73.81528084,POINT (-73.81528084 40.58403754),12473.507492195742
Q6077,ERS,103 AVE & 126 ST,11419.0,Queens,QN10,28.0,40.68964244,-73.81906075,POINT (-73.81906075 40.68964244),8490.62661933306
B1563,ERS,TILDEN AVE & ROGERS AVE,11226.0,Brooklyn,BK17,40.0,40.64677092,-73.95204923,POINT (-73.95204923 40.64677092),6562.670318614705
M1213,ERS,BROADWAY & W 92 ST,10025.0,Manhattan,MN07,6.0,40.79209413,-73.97364908,POINT (-73.97364908 40.79209413),7535.086346853573
Q8685,BARS,122 AVE & LONG ST,11434.0,Queens,QN12,28.0,40.6787036,-73.78174233,POINT (-73.78174233 40.6787036),10255.800284499419
R0271,ERS,ST PAULS AVE & SWAN ST,10301.0,Staten Island,SI01,49.0,40.63486398,-74.07845484,POINT (-74.07845484 40.63486398),12386.023991412803
R2446,ERS,WOLVERINE ST & AMBOY RD/RVFD,10306.0,Staten Island,SI03,50.0,40.5670284,-74.12783491,POINT (-74.12783491 40.5670284),17869.517888762395
R2262,BARS,BEACH AVE & CLAWSON ST,10306.0,Staten Island,SI02,50.0,40.56869076,-74.11461009,POINT (-74.11461009 40.56869076),17137.449223763124
X3591,ERS,JEROME AVE & E 212 ST,10467.0,Bronx,BX07,11.0,40.88439063,-73.87995799,POINT (-73.87995799 40.88439063),11780.382137278057
X4054,ERS,CALHOUN AVE & SAMPSON AVE,10465.0,Bronx,BX10,13.0,40.81987024,-73.81986115,POINT (-73.81986115 40.81987024),10884.560850848497
M1179,ERS,5 AVE & E 88 ST,83.0,Manhattan,MN08,6.0,40.78283332,-73.95946906,POINT (-73.95946906 40.78283332),6857.812323669475
Q5157,BARS,109 AVE & 124 ST,11419.0,Queens,QN10,28.0,40.6835011,-73.81811862,POINT (-73.81811862 40.6835011),8604.8174364769
B3893,ERS,SNYDER AVE & E 38 ST,11203.0,Brooklyn,BK17,45.0,40.64939399,-73.94169995,POINT (-73.94169995 40.64939399),6305.754263330777
X2366,ERS,SENECA AVE & LONGFELLOW AVE,10474.0,Bronx,BX02,17.0,40.81912848,-73.88577796,POINT (-73.88577796 40.81912848),8502.4128763712
Q4202,BARS,58 RD & 64 ST,11378.0,Queens,QN05,30.0,40.72074379,-73.90091573,POINT (-73.90091573 40.72074379),5757.903175567398
Q4224,ERS,FURMANVILLE AVE & 83 PL,11379.0,Queens,QN05,30.0,40.71890376,-73.86877878,POINT (-73.86877878 40.71890376),6670.701145842741
B3533,ERS,NEPTUNE AVE & W 28 ST,11224.0,Brooklyn,BK13,47.0,40.57787974,-73.99475686,POINT (-73.99475686 40.57787974),10954.99470252809
Q5018,ERS,SAYRES AVE & 167 ST,11433.0,Queens,QN12,27.0,40.69162129,-73.78333085,POINT (-73.78333085 40.69162129),10003.724453229874
B0674,ERS,WILLOUGHBY AVE & MARCY AVE,11206.0,Brooklyn,BK03,36.0,40.69390487,-73.94891392,POINT (-73.94891392 40.69390487),5344.641794982352
Q7193,BARS,40 RD & NORTHERN BLVD,11101.0,Queens,QN01,26.0,40.75097904,-73.93474259,POINT (-73.93474259 40.75097904),5725.077084586781
B2137,ERS,FOSTER AVE & E 101 ST,11236.0,Brooklyn,BK18,42.0,40.65024397,-73.90273372,POINT (-73.90273372 40.65024397),6657.990648703169
B3357,ERS,AVENUE Z & E 7 ST,11235.0,Brooklyn,BK13,48.0,40.5871215,-73.96204485,POINT (-73.96204485 40.5871215),9359.02284896316
Q5248,BARS,HILLSIDE AVE & 180 ST,11432.0,Queens,QN12,24.0,40.71293755,-73.78262547,POINT (-73.78262547 40.71293755),10037.072604323685
B3233,ERS,AVENUE T & GERRITSEN AVE,11229.0,Brooklyn,BK15,46.0,40.60334437,-73.93682748,POINT (-73.93682748 40.60334437),8188.517187391921
B3327,ERS,AVENUE P & E 12 ST,11230.0,Brooklyn,BK15,48.0,40.61009887,-73.96137268,POINT (-73.96137268 40.61009887),8300.575952970707
M1297,ERS,AMSTERDAM AVE & W 105 ST,10025.0,Manhattan,MN07,7.0,40.79976083,-73.96620573,POINT (-73.96620573 40.79976083),7518.646348400906
R2863,BARS,ST PATRICKS PL & W CEDARVIEW AVE/RVFD,10306.0,Staten Island,SI03,50.0,40.57038121,-74.14388544,POINT (-74.14388544 40.57038121),18493.61814404253
Q7261,BARS,47 AVE & 38 ST,11101.0,Queens,QN02,26.0,40.742123,-73.92744375,POINT (-73.92744375 40.742123),5607.398600378604
X3024,ERS,ZEREGA AVE & HALSEY ST,10461.0,Bronx,BX10,18.0,40.83565135,-73.84559222,POINT (-73.84559222 40.83565135),10591.609833275601
Q9335,BARS,34 AVE & 110 ST,11368.0,Queens,QN03,21.0,40.75649222,-73.85879892,POINT (-73.85879892 40.75649222),7567.638795933333
Q8850,BARS,111 AVE & 139 ST,11435.0,Queens,QN12,28.0,40.68515987,-73.80525446,POINT (-73.80525446 40.68515987),9112.808856624957
B1291,ERS,4 AVE & PROSPECT AVE,11215.0,Brooklyn,BK07,39.0,40.66550728,-73.99277081,POINT (-73.99277081 40.66550728),7221.578770494118
X3870,ERS,E 234 ST & BYRON AVE,10466.0,Bronx,BX12,12.0,40.8936239,-73.85524068,POINT (-73.85524068 40.8936239),13077.762260128271
B1147,ERS,3 AVE & 80 ST,11209.0,Brooklyn,BK10,43.0,40.62783292,-74.02927465,POINT (-74.02927465 40.62783292),10317.419373139717
B2355,ERS,FOSTER AVE & E 83 ST,11236.0,Brooklyn,BK18,45.0,40.64194765,-73.91662099,POINT (-73.91662099 40.64194765),6696.193464767528
B0613,ERS,CARLTON AVE & FULTON ST,11238.0,Brooklyn,BK02,35.0,40.6850205,-73.971223,POINT (-73.971223 40.6850205),6008.901484733435
X3397,ERS,BRIGGS AVE & E 197 ST,10458.0,Bronx,BX07,15.0,40.86836792,-73.88980523,POINT (-73.88980523 40.86836792),10696.030786420259
Q7503,BARS,29 AVE & CRESCENT ST,11102.0,Queens,QN01,22.0,40.76926521,-73.92457256,POINT (-73.92457256 40.76926521),6193.606021943067
B3445,ERS,W/S 15 AVE OPP INDEPENDENCE AVE,11228.0,Brooklyn,BK11,43.0,40.60433737,-74.01700324,POINT (-74.01700324 40.60433737),10749.129962499004
Q2822,ERS,253 ST & 149 RD,11422.0,Queens,QN13,31.0,40.65231516,-73.73687251,POINT (-73.73687251 40.65231516),13161.681549136949
Q4779,BARS,29 AVE & 170 ST,11358.0,Queens,QN07,19.0,40.77061215,-73.79503666,POINT (-73.79503666 40.77061215),10424.735806707626
M0564,ERS,7 AVE & W 15 ST,10011.0,Manhattan,MN04,3.0,40.73924284,-73.99918496,POINT (-73.99918496 40.73924284),7306.955138463342
X4770,ERS,DAVIDSON AVE & W 176 ST,10453.0,Bronx,BX05,14.0,40.84843248,-73.91297839,POINT (-73.91297839 40.84843248),9173.7945738268
Q4824,ERS,108 AVE & UNION HALL ST,11433.0,Queens,QN12,28.0,40.69617957,-73.79216302,POINT (-73.79216302 40.69617957),9571.51712986869
M1332,ERS,1 AVE & E 110 ST,10029.0,Manhattan,MN11,8.0,40.79218819,-73.93819347,POINT (-73.93819347 40.79218819),6761.880367168688
R0865,ERS,SCHOHARIE ST & CLOVE RD,10301.0,Staten Island,SI01,49.0,40.61460049,-74.10209434,POINT (-74.10209434 40.61460049),14390.03552959231
R2275,BARS,MILL RD & EBBITTS ST,10306.0,Staten Island,SI02,50.0,40.56431067,-74.11013947,POINT (-74.11013947 40.56431067),17137.428161650725
Q4724,BARS,138 ST & COOLIDGE AVE,11435.0,Queens,QN08,24.0,40.71542481,-73.82130001,POINT (-73.82130001 40.71542481),8402.241999860358
Q5550,BARS,89 AVE & 212 ST,11427.0,Queens,QN13,23.0,40.72351294,-73.75262896,POINT (-73.75262896 40.72351294),11549.545005472055
B0290,BARS,STEWART AVE & SCHOLES ST,11237.0,Brooklyn,BK01,34.0,40.71161292,-73.9269976,POINT (-73.9269976 40.71161292),5257.319346497226
B3419,ERS,QUENTIN RD & W 12 ST,11223.0,Brooklyn,BK11,44.0,40.60531276,-73.98492572,POINT (-73.98492572 40.60531276),9278.967016458304
Q5177,ERS,HARDING XWAY S & PARSONS BLVD,11365.0,Queens,QN08,24.0,40.7382339,-73.81027046,POINT (-73.81027046 40.7382339),9118.572008489218
Q4627,ERS,47 AVE & 70 ST,11377.0,Queens,QN02,30.0,40.73902708,-73.8940757,POINT (-73.8940757 40.73902708),6163.500474471313
X3499,ERS,WALLACE AVE & SOUTH OAK DR,10467.0,Bronx,BX12,12.0,40.87222258,-73.86424876,POINT (-73.86424876 40.87222258),11683.634658434139
X2781,ERS,WEBSTER AVE & CLAREMONT PWAY,10457.0,Bronx,BX03,16.0,40.83979143,-73.90515859,POINT (-73.90515859 40.83979143),8926.9092965668
Q4345,BARS,BOOTH MEMORIAL AVE & FRESH MEADOW LA,11365.0,Queens,QN07,20.0,40.74193303,-73.79695065,POINT (-73.79695065 40.74193303),9738.635016491806
B1092,ERS,FLATBUSH AVE & WINTHROP ST,11226.0,Brooklyn,BK09,40.0,40.65648588,-73.96007277,POINT (-73.96007277 40.65648588),6389.6591822476275
Q5278,BARS,89 AVE & 202 ST,11423.0,Queens,QN12,23.0,40.71849352,-73.76084487,POINT (-73.76084487 40.71849352),11104.947467548323
R1321,BARS,COLLEGE AVE & CRYSTAL AVE,10314.0,Staten Island,SI01,50.0,40.6221653,-74.14161654,POINT (-74.14161654 40.6221653),16003.792148724408
R0262,ERS,BROAD ST & QUINN ST,10304.0,Staten Island,SI01,49.0,40.62493911,-74.07853596,POINT (-74.07853596 40.62493911),12802.460984369685
B0015,BARS,GARDNER AVE & CHERRY  ST,11222.0,Brooklyn,BK01,34.0,40.72556213,-73.93147295,POINT (-73.93147295 40.72556213),5362.118874385012
X2617,ERS,O'BRIEN AVE & SOUND VIEW AVE,10473.0,Bronx,BX09,18.0,40.81131269,-73.85627735,POINT (-73.85627735 40.81131269),9161.453927137782
M1259,ERS,2 AVE & E 99 ST,10029.0,Manhattan,MN11,8.0,40.78617301,-73.94569523,POINT (-73.94569523 40.78617301),6673.706988921954
R0535,ERS,SLOSSON AVE & RICE AVE,10301.0,Staten Island,SI01,50.0,40.61787405,-74.11787188,POINT (-74.11787188 40.61787405),15020.060325527376
Q5590,BARS,87 AVE & WINCHESTER BLVD,11427.0,Queens,QN13,23.0,40.73122719,-73.73612299,POINT (-73.73612299 40.73122719),12457.264873576829
Q5782,BARS,133 AVE & 222 ST,11413.0,Queens,QN13,31.0,40.67961881,-73.74669816,POINT (-73.74669816 40.67961881),11904.583595072982
Q5973,ERS,147 DR & HUXLEY ST,11422.0,Queens,QN13,31.0,40.65596698,-73.74060787,POINT (-73.74060787 40.65596698),12846.071674048428
Q7970,BARS,ROOSEVELT AVE & 94 ST,11373.0,Queens,QN04,21.0,40.74873875,-73.87264739,POINT (-73.87264739 40.74873875),6946.790669323604
R1385,ERS,JEWETT AVE & COLLEGE AVE,10314.0,Staten Island,SI01,50.0,40.62102069,-74.13180412,POINT (-74.13180412 40.62102069),15568.907229001123
B1435,ERS,5 AVE & 23 ST,11232.0,Brooklyn,BK07,38.0,40.66022793,-73.99458791,POINT (-73.99458791 40.66022793),7464.005857173907
R0593,ERS,MAINE AVE & VIRGINIA PL,10314.0,Staten Island,SI01,50.0,40.62051212,-74.12988477,POINT (-74.12988477 40.62051212),15496.43779559045
Q9785,BARS,BELL BLVD & 67 AVE,11364.0,Queens,QN11,23.0,40.74394992,-73.75962733,POINT (-73.75962733 40.74394992),11489.589803220522
Q5417,BARS,103 AVE & 223 ST,11429.0,Queens,QN13,27.0,40.71147002,-73.73149387,POINT (-73.73149387 40.71147002),12485.25718640766
Q4683,ERS,METROPOLITAN AVE 1000'W OF COOPER AVE,11379.0,Queens,QN05,30.0,40.71272987,-73.86611935,POINT (-73.86611935 40.71272987),6708.8673581197
Q7695,BARS,25 AVE & 73 ST,11370.0,Queens,QN03,22.0,40.76216143,-73.8950851,POINT (-73.8950851 40.76216143),6569.501599950011
B2989,ERS,CONEY ISLAND AVE & AVENUE M,11230.0,Brooklyn,BK12,48.0,40.6175894,-73.96381145,POINT (-73.96381145 40.6175894),8046.96532600593
X2385,ERS,SHERIDAN AVE & E 163 ST,10451.0,Bronx,BX04,16.0,40.8280998,-73.92020144,POINT (-73.92020144 40.8280998),8126.998612955262
