BOROBOX,BOX_TYPE,LOCATION,ZIP,BOROUGH,COMMUNITYDISTICT,CITYCOUNCIL,LATITUDE,LONGITUDE,Location Point,total_diff
X3468,ERS,ADEE AVE & OLINVILLE AVE,10467.0,Bronx,BX12,15.0,40.86968361,-73.86822921,POINT (-73.86822921 40.86968361),52261.435280128586
Q5270,ERS,109 AVE & 120 ST,11419.0,Queens,QN10,28.0,40.68250274,-73.82130359,POINT (-73.82130359 40.68250274),37461.671050197554
X2965,ERS,JEROME AVE & MOUNT HOPE PL,10453.0,Bronx,BX05,14.0,40.8494181,-73.91112232,POINT (-73.91112232 40.8494181),44415.79352102306
M1262,ERS,3 AVE & E 100 ST,10029.0,Manhattan,MN11,5.0,40.78775317,-73.94746094,POINT (-73.94746094 40.78775317),34609.79022526838
M1483,ERS,1 AVE & E 126 ST,10035.0,Manhattan,MN11,8.0,40.80248977,-73.93089359,POINT (-73.93089359 40.80248977),35883.693027926
B0628,ERS,VANDERBILT AVE & DEKALB AVE,11205.0,Brooklyn,BK02,35.0,40.68946752,-73.96910363,POINT (-73.96910363 40.68946752),30007.912323393113
Q1401,BARS,CRONSTON AVE & BEACH 124 ST,11694.0,Queens,QN14,32.0,40.58113253,-73.84592173,POINT (-73.84592173 40.58113253),50532.11697902925
M1151,ERS,BROADWAY & W 84 ST,10024.0,Manhattan,MN07,6.0,40.78704606,-73.97758535,POINT (-73.97758535 40.78704606),38004.15937265795
X3722,ERS,BROADWAY & W 230 ST,10463.0,Bronx,BX08,11.0,40.87691333,-73.90657623,POINT (-73.90657623 40.87691333),50533.16129221523
B1816,ERS,ETNA AVE & RICHMOND ST,11208.0,Brooklyn,BK05,37.0,40.68582132,-73.87737336,POINT (-73.87737336 40.68582132),29563.22350968842
Q5436,BARS,110 AVE & SPRINGFIELD BLVD,11429.0,Queens,QN13,27.0,40.70838463,-73.73861196,POINT (-73.73861196 40.70838463),52655.273651307405
B1311,ERS,8 AVE & 16 ST,11215.0,Brooklyn,BK07,39.0,40.66153948,-73.98273252,POINT (-73.98273252 40.66153948),34383.861049537816
R1876,ERS,ADAMS AVE & NORTH RAILROAD AVE,10306.0,Staten Island,SI02,50.0,40.5832691,-74.1041134,POINT (-74.1041134 40.5832691),72675.73616646495
R1223,BARS,SAND LA & OLYMPIA BLVD,10305.0,Staten Island,SI02,50.0,40.59278577,-74.06831811,POINT (-74.06831811 40.59278577),63158.998207488316
X3785,ERS,ARLINGTON AVE & W 246 ST,10471.0,Bronx,BX08,11.0,40.89263163,-73.90990306,POINT (-73.90990306 40.89263163),53910.43949657241
B0455,ERS,COURT ST & MONTAGUE ST,11201.0,Brooklyn,BK02,33.0,40.69373505,-73.99044693,POINT (-73.99044693 40.69373505),32983.09843728452
M1019,ERS,1 AVE & E 70 ST,10021.0,Manhattan,MN08,5.0,40.76649344,-73.95695607,POINT (-73.95695607 40.76649344),32618.276774099348
Q1095,BARS,MOTT AVE & MCBRIDE ST,11691.0,Queens,QN14,31.0,40.60573893,-73.757706,POINT (-73.757706 40.60573893),60872.10897694315
M1340,ERS,RIVERSIDE DR & W 111 ST,10025.0,Manhattan,MN09,7.0,40.80545283,-73.96772277,POINT (-73.96772277 40.80545283),39309.527959505926
X4903,ERS,UNIVERSITY AVE & W KINGSBRIDGE RD,10468.0,Bronx,BX07,14.0,40.86828265,-73.90106211,POINT (-73.90106211 40.86828265),48908.77383510468
R0026,BARS,JERSEY ST 500' S OF RICHMOND TERR,10301.0,Staten Island,SI01,49.0,40.64536605,-74.08785112,POINT (-74.08785112 40.64536605),57284.49041246833
Q9509,ERS,WOODHAVEN BLVD & 65 AVE,11374.0,Queens,QN05,29.0,40.71997671,-73.86523871,POINT (-73.86523871 40.71997671),30810.306195866113
R1494,BARS,SEA VIEW AVE & HYLAN BLVD,10305.0,Staten Island,SI02,50.0,40.58663049,-74.09220985,POINT (-74.09220985 40.58663049),69413.98332949521
X3085,ERS,DORSEY & SEDDON STS,10461.0,Bronx,BX10,13.0,40.84069738,-73.84906246,POINT (-73.84906246 40.84069738),48711.206348282896
R4852,ERS,YETMAN AVE & HYLAN BLVD,10307.0,Staten Island,SI03,51.0,40.50483163,-74.24163828,POINT (-74.24163828 40.50483163),120651.31435284905
X2658,ERS,SOLON PL & HAVEMEYER AVE,10473.0,Bronx,BX09,18.0,40.82025032,-73.84504791,POINT (-73.84504791 40.82025032),45444.27953056469
B1984,ERS,WILLIAMS AVE 600' S OF STANLEY AVE,11236.0,Brooklyn,BK18,42.0,40.65301502,-73.89428989,POINT (-73.89428989 40.65301502),31429.092076022145
Q4554,ERS,LEAVITT ST & 137 ST,11354.0,Queens,QN07,20.0,40.76568772,-73.82912909,POINT (-73.82912909 40.76568772),39839.6775358381
R4882,ERS,MASSACHUSETTS AVE 500' N OF HYLAN BLVD,10307.0,Staten Island,SI03,51.0,40.50436703,-74.25089386,POINT (-74.25089386 40.50436703),122839.16256225675
Q5373,BARS,LINDEN BLVD & 176 ST,11434.0,Queens,QN12,27.0,40.69290356,-73.77360351,POINT (-73.77360351 40.69290356),45549.43629962392
R1772,BARS,BUCHANAN AVE & HAROLD ST,10314.0,Staten Island,SI02,49.0,40.60126175,-74.13311765,POINT (-74.13311765 40.60126175),75140.34038813734
M0529,ERS,GREENWICH AVE & BANK ST,10014.0,Manhattan,MN02,3.0,40.73716857,-74.00146275,POINT (-74.00146275 40.73716857),36196.74676489511
M0256,ERS,NORFOLK ST & GRAND ST,10002.0,Manhattan,MN03,1.0,40.7164457,-73.98836626,POINT (-73.98836626 40.7164457),32686.239590398254
Q7109,BARS,MASPETH AVE & PAGE PL,11378.0,Queens,QN05,30.0,40.72200551,-73.91655468,POINT (-73.91655468 40.72200551),26863.881374485576
R1108,ERS,LISK AVE & SOUTH AVE,10303.0,Staten Island,SI01,49.0,40.6231246,-74.16759586,POINT (-74.16759586 40.6231246),78464.15494745177
Q7361,BARS,38 AVE & 27 ST,11101.0,Queens,QN01,26.0,40.75539132,-73.93503981,POINT (-73.93503981 40.75539132),29707.588498882586
Q7817,BARS,ROOSEVELT AVE & 62 ST,11377.0,Queens,QN02,26.0,40.74573086,-73.90211693,POINT (-73.90211693 40.74573086),29078.017095826483
R0374,ERS,BROADWAY & MARKHAM RD,10310.0,Staten Island,SI01,49.0,40.63889764,-74.11768776,POINT (-74.11768776 40.63889764),64672.350458335866
B3185,ERS,AVENUE L & E 72 ST,11234.0,Brooklyn,BK18,46.0,40.62637184,-73.91449727,POINT (-73.91449727 40.62637184),34763.064599073565
Q9181,ERS,64 AVE & 102 ST,11375.0,Queens,QN06,29.0,40.73175437,-73.85358841,POINT (-73.85358841 40.73175437),33019.10865664713
B3995,BARS,AVENUE S & COLEMAN ST,11234.0,Brooklyn,BK18,46.0,40.61207456,-73.92774665,POINT (-73.92774665 40.61207456),37483.41367622798
B1489,ERS,10 AVE & 40 ST,11219.0,Brooklyn,BK12,39.0,40.64406012,-73.99348583,POINT (-73.99348583 40.64406012),38598.37466880134
Q6781,BARS,80 AVE & 265 ST,11004.0,Queens,QN13,23.0,40.74584553,-73.70653275,POINT (-73.70653275 40.74584553),61912.823103693736
B1010,ERS,PLAZA ST & BUTLER PL,11238.0,Brooklyn,BK08,35.0,40.67471278,-73.96899919,POINT (-73.96899919 40.67471278),31003.904901962687
R3856,BARS,ARMSTRONG AVE & OCEANVIEW PL,10308.0,Staten Island,SI03,51.0,40.54112902,-74.15404903,POINT (-74.15404903 40.54112902),92871.79940389589
X2954,ERS,BATHGATE AVE & E 176 ST,10457.0,Bronx,BX06,15.0,40.84564214,-73.8977025,POINT (-73.8977025 40.84564214),44349.06988201993
R0493,BARS,TOMPKINS AVE & CLIFTON AVE,10305.0,Staten Island,SI01,49.0,40.61272606,-74.07141153,POINT (-74.07141153 40.61272606),59741.067446717556
Q3188,BARS,S/S QUEENS BLVD & 82 RD,11415.0,Queens,QN09,29.0,40.71227625,-73.82661953,POINT (-73.82661953 40.71227625),35989.13357103525
Q4977,ERS,57 AVE & VAN HORN ST,11373.0,Queens,QN04,25.0,40.73239605,-73.87643249,POINT (-73.87643249 40.73239605),30226.00797419544
M1497,ERS,W 127 ST & LENOX AVE/MALCOLM X BLVD,10027.0,Manhattan,MN10,9.0,40.80907023,-73.94453779,POINT (-73.94453779 40.80907023),37496.709811883986
R4229,ERS,WOODS OF ARDEN RD & BATHGATE ST,10312.0,Staten Island,SI03,51.0,40.53106685,-74.15908527,POINT (-74.15908527 40.53106685),96242.74878553713
B1062,ERS,ROGERS AVE & UNION ST,11225.0,Brooklyn,BK09,35.0,40.66911459,-73.95335278,POINT (-73.95335278 40.66911459),29747.80323738273
B4075,ERS,VANDALIA AVE & BETHEL LOOP,11239.0,Brooklyn,BK05,42.0,40.65180396,-73.88244151,POINT (-73.88244151 40.65180396),32632.100320558482
Q9910,BARS,OAK AVE & 164 ST,11358.0,Queens,QN07,20.0,40.74976515,-73.80287667,POINT (-73.80287667 40.74976515),42315.12417445667
M1622,ERS,BROADWAY & W 145 ST,10031.0,Manhattan,MN09,7.0,40.82642864,-73.95044994,POINT (-73.95044994 40.82642864),40974.20302905018
Q7580,BARS,20 AVE & 29 ST,11105.0,Queens,QN01,22.0,40.78043103,-73.90729372,POINT (-73.90729372 40.78043103),32964.33326944697
R2233,BARS,ROMA AVE & NEW DORP LA,10306.0,Staten Island,SI02,50.0,40.56564349,-74.10002281,POINT (-74.10002281 40.56564349),75703.88817935865
M0654,ERS,8 AVE & W 27 ST,10001.0,Manhattan,MN05,3.0,40.74782273,-73.99664704,POINT (-73.99664704 40.74782273),36194.458000270046
M1049,ERS,3 AVE & E 74 ST,10021.0,Manhattan,MN08,4.0,40.77106427,-73.95964441,POINT (-73.95964441 40.77106427),33509.300642988506
B0433,ERS,JOHNSON ST & LAWRENCE ST,11201.0,Brooklyn,BK02,33.0,40.69492406,-73.986169,POINT (-73.986169 40.69492406),32251.36594518366
B0792,ERS,LEWIS AVE & LEXINGTON AVE,11221.0,Brooklyn,BK03,36.0,40.689354,-73.9363203,POINT (-73.9363203 40.689354),27012.553612123484
M1307,ERS,5 AVE & E 106 ST,83.0,Manhattan,MN11,6.0,40.79428503,-73.95111102,POINT (-73.95111102 40.79428503),35831.19110376053
B1239,ERS,DEAN ST & 4 AVE,11217.0,Brooklyn,BK06,33.0,40.68312884,-73.97918391,POINT (-73.97918391 40.68312884),31738.447356827768
B0311,ERS,WYTHE AVENUE S OF CLYMER ST,11211.0,Brooklyn,BK01,33.0,40.70420946,-73.96550334,POINT (-73.96550334 40.70420946),29182.442688772848
R3665,ERS,WAINWRIGHT AVE & READING AVE,10312.0,Staten Island,SI03,51.0,40.55529524,-74.17079415,POINT (-74.17079415 40.55529524),93422.79872882334
Q6763,BARS,HILLSIDE AVE & 260 ST,,Queens,QN13,23.0,40.73733382,-73.70831903,POINT (-73.70831903 40.73733382),60822.67452294269
Q6026,BARS,LITTLE NECK PWAY & 252 ST,11426.0,Queens,QN13,23.0,40.75189482,-73.72124305,POINT (-73.72124305 40.75189482),59194.78476975482
Q3642,BARS,47 AVE & AUBURNDALE LA,11358.0,Queens,QN07,20.0,40.75052127,-73.7948269,POINT (-73.7948269 40.75052127),43835.52071062792
Q4979,BARS,64 AVE & 174 ST,11365.0,Queens,QN08,24.0,40.73802907,-73.79489193,POINT (-73.79489193 40.73802907),42741.44741778228
R1734,ERS,MARTIN AVE & WESTWOOD AVE,10314.0,Staten Island,SI02,50.0,40.60568317,-74.13975632,POINT (-74.13975632 40.60568317),75701.70608071926
Q7522,BARS,26 AVE & 9 ST,11102.0,Queens,QN01,22.0,40.77546819,-73.93026438,POINT (-73.93026438 40.77546819),32092.986795967412
B3304,ERS,SHEEPSHEAD BAY RD & E 16 ST,11235.0,Brooklyn,BK15,48.0,40.58719508,-73.95325196,POINT (-73.95325196 40.58719508),43989.21530563018
Q6954,BARS,29 AVE & 160 ST,11358.0,Queens,QN07,19.0,40.77108605,-73.80441774,POINT (-73.80441774 40.77108605),44568.175577177484
M0480,ERS,IRVING PL & E 17 ST,10003.0,Manhattan,MN06,2.0,40.73587893,-73.98738718,POINT (-73.98738718 40.73587893),33641.63213650685
Q7808,BARS,37 AVE & 58 ST,11377.0,Queens,QN02,26.0,40.75016151,-73.9043343,POINT (-73.9043343 40.75016151),29373.28206264792
R0956,BARS,LAKE AVE & RAILROAD CROSSING,10303.0,Staten Island,SI01,49.0,40.63396355,-74.15099378,POINT (-74.15099378 40.63396355),72800.02193094448
X4138,ERS,CALHOUN AVE & CROSS BX XWAY E/B SR,10465.0,Bronx,BX10,13.0,40.82336032,-73.8222056,POINT (-73.8222056 40.82336032),49399.706795321195
B2235,ERS,DITMAS AVE & E 87 ST,11236.0,Brooklyn,BK17,45.0,40.64668354,-73.91693684,POINT (-73.91693684 40.64668354),31278.14597436981
R0346,ERS,BEMENT AVE & RICHMOND TERRACE,10310.0,Staten Island,SI01,49.0,40.64289131,-74.11385261,POINT (-74.11385261 40.64289131),63205.75831181909
B1047,ERS,BROOKLYN AVE & FENIMORE ST,11203.0,Brooklyn,BK09,40.0,40.65901046,-73.94525998,POINT (-73.94525998 40.65901046),30296.410242840397
B2128,ERS,AVENUE D & E 104 ST,11236.0,Brooklyn,BK18,42.0,40.65279398,-73.90296011,POINT (-73.90296011 40.65279398),30891.96399951422
X2138,ERS,3 AVE & E 137 ST,10451.0,Bronx,BX01,8.0,40.81048605,-73.92801376,POINT (-73.92801376 40.81048605),37046.792867548866
M0942,ERS,5 AVE & 60 ST,83.0,Manhattan,,6.0,40.76489773,-73.97255352,POINT (-73.97255352 40.76489773),34347.623546182855
Q5607,BARS,88 RD & 247 ST,11426.0,Queens,QN13,23.0,40.72866627,-73.72091197,POINT (-73.72091197 40.72866627),57389.902996310484
Q1346,ERS,SHORE FRONT PWAY & BEACH 94 ST,11693.0,Queens,QN14,32.0,40.58403754,-73.81528084,POINT (-73.81528084 40.58403754),54552.49361958147
Q6077,ERS,103 AVE & 126 ST,11419.0,Queens,QN10,28.0,40.68964244,-73.81906075,POINT (-73.81906075 40.68964244),37424.63790581548
B1563,ERS,TILDEN AVE & ROGERS AVE,11226.0,Brooklyn,BK17,40.0,40.64677092,-73.95204923,POINT (-73.95204923 40.64677092),32579.03129955492
M1213,ERS,BROADWAY & W 92 ST,10025.0,Manhattan,MN07,6.0,40.79209413,-73.97364908,POINT (-73.97364908 40.79209413),38160.436260641545
Q8685,BARS,122 AVE & LONG ST,11434.0,Queens,QN12,28.0,40.6787036,-73.78174233,POINT (-73.78174233 40.6787036),44748.83509503989
R0271,ERS,ST PAULS AVE & SWAN ST,10301.0,Staten Island,SI01,49.0,40.63486398,-74.07845484,POINT (-74.07845484 40.63486398),57045.439705458026
R2446,ERS,WOLVERINE ST & AMBOY RD/RVFD,10306.0,Staten Island,SI03,50.0,40.5670284,-74.12783491,POINT (-74.12783491 40.5670284),81383.62890299152
R2262,BARS,BEACH AVE & CLAWSON ST,10306.0,Staten Island,SI02,50.0,40.56869076,-74.11461009,POINT (-74.11461009 40.56869076),78148.36000606364
X3591,ERS,JEROME AVE & E 212 ST,10467.0,Bronx,BX07,11.0,40.88439063,-73.87995799,POINT (-73.87995799 40.88439063),54232.97729792387
X4054,ERS,CALHOUN AVE & SAMPSON AVE,10465.0,Bronx,BX10,13.0,40.81987024,-73.81986115,POINT (-73.81986115 40.81987024),49141.75672642324
M1179,ERS,5 AVE & E 88 ST,83.0,Manhattan,MN08,6.0,40.78283332,-73.95946906,POINT (-73.95946906 40.78283332),35070.07690806585
Q5157,BARS,109 AVE & 124 ST,11419.0,Queens,QN10,28.0,40.6835011,-73.81811862,POINT (-73.81811862 40.6835011),37906.23474432641
B3893,ERS,SNYDER AVE & E 38 ST,11203.0,Brooklyn,BK17,45.0,40.64939399,-73.94169995,POINT (-73.94169995 40.64939399),31405.110850651217
X2366,ERS,SENECA AVE & LONGFELLOW AVE,10474.0,Bronx,BX02,17.0,40.81912848,-73.88577796,POINT (-73.88577796 40.81912848),40253.61203783844
Q4202,BARS,58 RD & 64 ST,11378.0,Queens,QN05,30.0,40.72074379,-73.90091573,POINT (-73.90091573 40.72074379),27424.35963502268
Q4224,ERS,FURMANVILLE AVE & 83 PL,11379.0,Queens,QN05,30.0,40.71890376,-73.86877878,POINT (-73.86877878 40.71890376),30334.622235334416
B3533,ERS,NEPTUNE AVE & W 28 ST,11224.0,Brooklyn,BK13,47.0,40.57787974,-73.99475686,POINT (-73.99475686 40.57787974),51741.057576725354
Q5018,ERS,SAYRES AVE & 167 ST,11433.0,Queens,QN12,27.0,40.69162129,-73.78333085,POINT (-73.78333085 40.69162129),43681.71717982194
B0674,ERS,WILLOUGHBY AVE & MARCY AVE,11206.0,Brooklyn,BK03,36.0,40.69390487,-73.94891392,POINT (-73.94891392 40.69390487),27618.09718816306
Q7193,BARS,40 RD & NORTHERN BLVD,11101.0,Queens,QN01,26.0,40.75097904,-73.93474259,POINT (-73.93474259 40.75097904),29232.75154780016
B2137,ERS,FOSTER AVE & E 101 ST,11236.0,Brooklyn,BK18,42.0,40.65024397,-73.90273372,POINT (-73.90273372 40.65024397),31272.626341940482
B3357,ERS,AVENUE Z & E 7 ST,11235.0,Brooklyn,BK13,48.0,40.5871215,-73.96204485,POINT (-73.96204485 40.5871215),44951.048901292685
Q5248,BARS,HILLSIDE AVE & 180 ST,11432.0,Queens,QN12,24.0,40.71293755,-73.78262547,POINT (-73.78262547 40.71293755),43672.591144515856
B3233,ERS,AVENUE T & GERRITSEN AVE,11229.0,Brooklyn,BK15,46.0,40.60334437,-73.93682748,POINT (-73.93682748 40.60334437),39475.63531040238
B3327,ERS,AVENUE P & E 12 ST,11230.0,Brooklyn,BK15,48.0,40.61009887,-73.96137268,POINT (-73.96137268 40.61009887),40129.33473195161
M1297,ERS,AMSTERDAM AVE & W 105 ST,10025.0,Manhattan,MN07,7.0,40.79976083,-73.96620573,POINT (-73.96620573 40.79976083),38273.73404439002
R2863,BARS,ST PATRICKS PL & W CEDARVIEW AVE/RVFD,10306.0,Staten Island,SI03,50.0,40.57038121,-74.14388544,POINT (-74.14388544 40.57038121),84104.54278105333
Q7261,BARS,47 AVE & 38 ST,11101.0,Queens,QN02,26.0,40.742123,-73.92744375,POINT (-73.92744375 40.742123),28245.397774629044
X3024,ERS,ZEREGA AVE & HALSEY ST,10461.0,Bronx,BX10,18.0,40.83565135,-73.84559222,POINT (-73.84559222 40.83565135),48211.197431688524
Q9335,BARS,34 AVE & 110 ST,11368.0,Queens,QN03,21.0,40.75649222,-73.85879892,POINT (-73.85879892 40.75649222),34488.60902742458
Q8850,BARS,111 AVE & 139 ST,11435.0,Queens,QN12,28.0,40.68515987,-73.80525446,POINT (-73.80525446 40.68515987),39961.28832032738
B1291,ERS,4 AVE & PROSPECT AVE,11215.0,Brooklyn,BK07,39.0,40.66550728,-73.99277081,POINT (-73.99277081 40.66550728),35518.698036098554
X3870,ERS,E 234 ST & BYRON AVE,10466.0,Bronx,BX12,12.0,40.8936239,-73.85524068,POINT (-73.85524068 40.8936239),59303.46347399795
B1147,ERS,3 AVE & 80 ST,11209.0,Brooklyn,BK10,43.0,40.62783292,-74.02927465,POINT (-74.02927465 40.62783292),48300.58019933408
B2355,ERS,FOSTER AVE & E 83 ST,11236.0,Brooklyn,BK18,45.0,40.64194765,-73.91662099,POINT (-73.91662099 40.64194765),32014.499923692914
B0613,ERS,CARLTON AVE & FULTON ST,11238.0,Brooklyn,BK02,35.0,40.6850205,-73.971223,POINT (-73.971223 40.6850205),30516.504235007615
X3397,ERS,BRIGGS AVE & E 197 ST,10458.0,Bronx,BX07,15.0,40.86836792,-73.88980523,POINT (-73.88980523 40.86836792),49737.009358878255
Q7503,BARS,29 AVE & CRESCENT ST,11102.0,Queens,QN01,22.0,40.76926521,-73.92457256,POINT (-73.92457256 40.76926521),31176.216350573846
B3445,ERS,W/S 15 AVE OPP INDEPENDENCE AVE,11228.0,Brooklyn,BK11,43.0,40.60433737,-74.01700324,POINT (-74.01700324 40.60433737),50382.84592824794
Q2822,ERS,253 ST & 149 RD,11422.0,Queens,QN13,31.0,40.65231516,-73.73687251,POINT (-73.73687251 40.65231516),57074.096371811145
Q4779,BARS,29 AVE & 170 ST,11358.0,Queens,QN07,19.0,40.77061215,-73.79503666,POINT (-73.79503666 40.77061215),46182.12683467718
M0564,ERS,7 AVE & W 15 ST,10011.0,Manhattan,MN04,3.0,40.73924284,-73.99918496,POINT (-73.99918496 40.73924284),35931.56933340403
X4770,ERS,DAVIDSON AVE & W 176 ST,10453.0,Bronx,BX05,14.0,40.84843248,-73.91297839,POINT (-73.91297839 40.84843248),44161.11147470511
Q4824,ERS,108 AVE & UNION HALL ST,11433.0,Queens,QN12,28.0,40.69617957,-73.79216302,POINT (-73.79216302 40.69617957),41850.29256256464
M1332,ERS,1 AVE & E 110 ST,10029.0,Manhattan,MN11,8.0,40.79218819,-73.93819347,POINT (-73.93819347 40.79218819),34645.00348613216
R0865,ERS,SCHOHARIE ST & CLOVE RD,10301.0,Staten Island,SI01,49.0,40.61460049,-74.10209434,POINT (-74.10209434 40.61460049),65780.38625184541
R2275,BARS,MILL RD & EBBITTS ST,10306.0,Staten Island,SI02,50.0,40.56431067,-74.11013947,POINT (-74.11013947 40.56431067),78165.34764663035
Q4724,BARS,138 ST & COOLIDGE AVE,11435.0,Queens,QN08,24.0,40.71542481,-73.82130001,POINT (-73.82130001 40.71542481),36917.046184245264
Q5550,BARS,89 AVE & 212 ST,11427.0,Queens,QN13,23.0,40.72351294,-73.75262896,POINT (-73.75262896 40.72351294),50156.62862641283
B0290,BARS,STEWART AVE & SCHOLES ST,11237.0,Brooklyn,BK01,34.0,40.71161292,-73.9269976,POINT (-73.9269976 40.71161292),26496.54683519553
B3419,ERS,QUENTIN RD & W 12 ST,11223.0,Brooklyn,BK11,44.0,40.60531276,-73.98492572,POINT (-73.98492572 40.60531276),44311.83965732797
Q5177,ERS,HARDING XWAY S & PARSONS BLVD,11365.0,Queens,QN08,24.0,40.7382339,-73.81027046,POINT (-73.81027046 40.7382339),40047.51890282937
Q4627,ERS,47 AVE & 70 ST,11377.0,Queens,QN02,30.0,40.73902708,-73.8940757,POINT (-73.8940757 40.73902708),29064.243989988914
X3499,ERS,WALLACE AVE & SOUTH OAK DR,10467.0,Bronx,BX12,12.0,40.87222258,-73.86424876,POINT (-73.86424876 40.87222258),53312.985536440305
X2781,ERS,WEBSTER AVE & CLAREMONT PWAY,10457.0,Bronx,BX03,16.0,40.83979143,-73.90515859,POINT (-73.90515859 40.83979143),42737.13410306407
Q4345,BARS,BOOTH MEMORIAL AVE & FRESH MEADOW LA,11365.0,Queens,QN07,20.0,40.74193303,-73.79695065,POINT (-73.79695065 40.74193303),42672.885201879806
B1092,ERS,FLATBUSH AVE & WINTHROP ST,11226.0,Brooklyn,BK09,40.0,40.65648588,-73.96007277,POINT (-73.96007277 40.65648588),32006.480340418555
Q5278,BARS,89 AVE & 202 ST,11423.0,Queens,QN12,23.0,40.71849352,-73.76084487,POINT (-73.76084487 40.71849352),48217.48846720435
R1321,BARS,COLLEGE AVE & CRYSTAL AVE,10314.0,Staten Island,SI01,50.0,40.6221653,-74.14161654,POINT (-74.14161654 40.6221653),72892.67111462167
R0262,ERS,BROAD ST & QUINN ST,10304.0,Staten Island,SI01,49.0,40.62493911,-74.07853596,POINT (-74.07853596 40.62493911),58858.72662566215
B0015,BARS,GARDNER AVE & CHERRY  ST,11222.0,Brooklyn,BK01,34.0,40.72556213,-73.93147295,POINT (-73.93147295 40.72556213),27164.378645541605
X2617,ERS,O'BRIEN AVE & SOUND VIEW AVE,10473.0,Bronx,BX09,18.0,40.81131269,-73.85627735,POINT (-73.85627735 40.81131269),42353.050597700945
M1259,ERS,2 AVE & E 99 ST,10029.0,Manhattan,MN11,8.0,40.78617301,-73.94569523,POINT (-73.94569523 40.78617301),34257.55128907714
R0535,ERS,SLOSSON AVE & RICE AVE,10301.0,Staten Island,SI01,50.0,40.61787405,-74.11787188,POINT (-74.11787188 40.61787405),68530.7807411078
Q5590,BARS,87 AVE & WINCHESTER BLVD,11427.0,Queens,QN13,23.0,40.73122719,-73.73612299,POINT (-73.73612299 40.73122719),54168.68833644639
Q5782,BARS,133 AVE & 222 ST,11413.0,Queens,QN13,31.0,40.67961881,-73.74669816,POINT (-73.74669816 40.67961881),51828.54763613556
Q5973,ERS,147 DR & HUXLEY ST,11422.0,Queens,QN13,31.0,40.65596698,-73.74060787,POINT (-73.74060787 40.65596698),55744.81187809112
Q7970,BARS,ROOSEVELT AVE & 94 ST,11373.0,Queens,QN04,21.0,40.74873875,-73.87264739,POINT (-73.87264739 40.74873875),31967.62704280378
R1385,ERS,JEWETT AVE & COLLEGE AVE,10314.0,Staten Island,SI01,50.0,40.62102069,-74.13180412,POINT (-74.13180412 40.62102069),70957.08640078735
B1435,ERS,5 AVE & 23 ST,11232.0,Brooklyn,BK07,38.0,40.66022793,-73.99458791,POINT (-73.99458791 40.66022793),36489.30306837
R0593,ERS,MAINE AVE & VIRGINIA PL,10314.0,Staten Island,SI01,50.0,40.62051212,-74.12988477,POINT (-74.12988477 40.62051212),70635.13514175739
Q9785,BARS,BELL BLVD & 67 AVE,11364.0,Queens,QN11,23.0,40.74394992,-73.75962733,POINT (-73.75962733 40.74394992),50113.45136401145
Q5417,BARS,103 AVE & 223 ST,11429.0,Queens,QN13,27.0,40.71147002,-73.73149387,POINT (-73.73149387 40.71147002),54260.55557141054
Q4683,ERS,METROPOLITAN AVE 1000'W OF COOPER AVE,11379.0,Queens,QN05,30.0,40.71272987,-73.86611935,POINT (-73.86611935 40.71272987),30441.983836812746
Q7695,BARS,25 AVE & 73 ST,11370.0,Queens,QN03,22.0,40.76216143,-73.8950851,POINT (-73.8950851 40.76216143),31301.329322556878
B2989,ERS,CONEY ISLAND AVE & AVENUE M,11230.0,Brooklyn,BK12,48.0,40.6175894,-73.96381145,POINT (-73.96381145 40.6175894),38960.24787494609
